main_to_int,n_substrates,n_extra_vars,iteration,mtry,nrounds,max_depth,k
1,20,30,19,2,10,6,9
1,20,40,19,2,10,4,9
1,20,50,19,2,10,6,5
1,20,0,20,3,20,4,7
1,20,1,20,2,30,4,9
1,20,3,20,3,30,4,13
1,20,5,20,2,20,4,13
1,20,10,20,2,20,4,13
1,20,20,20,2,20,4,13
1,20,30,20,2,20,4,5
1,20,40,20,2,20,4,9
1,20,50,20,2,20,4,13
1,20,0,21,3,30,4,9
1,20,1,21,3,30,4,13
1,20,3,21,2,20,6,13
1,20,5,21,2,30,4,11
1,20,10,21,2,30,4,13
1,20,20,21,2,20,4,13
1,20,30,21,2,20,4,13
1,20,40,21,2,20,4,13
1,20,50,21,2,20,4,9
1,20,0,22,3,50,4,5
1,20,1,22,2,30,4,7
1,20,3,22,2,20,6,5
1,20,5,22,2,30,4,7
1,20,10,22,2,30,4,5
1,20,20,22,2,20,4,5
1,20,30,22,2,20,4,7
1,20,40,22,2,20,4,7
1,20,50,22,2,20,4,5
1,20,0,23,3,50,4,9
1,20,1,23,2,30,4,9
1,20,3,23,2,30,4,13
1,20,5,23,2,30,4,11
1,20,10,23,4,30,4,11
1,20,20,23,2,20,4,9
1,20,30,23,2,20,4,5
1,20,40,23,2,20,4,13
1,20,50,23,2,20,4,5
1,20,0,24,3,50,4,7
1,20,1,24,2,30,4,9
1,20,3,24,4,20,4,13
1,20,5,24,2,30,4,11
1,20,10,24,2,30,4,7
1,20,20,24,2,30,4,7
1,20,30,24,2,20,4,11
1,20,40,24,12,20,4,11
1,20,50,24,2,20,4,13
1,20,0,25,3,50,4,9
1,20,1,25,2,30,4,5
1,20,3,25,2,30,4,13
1,20,5,25,2,30,4,13
1,20,10,25,2,30,4,5
1,20,20,25,2,20,4,7
1,20,30,25,2,20,4,11
1,20,40,25,2,20,4,5
1,20,50,25,2,20,4,11
1,20,0,26,2,30,4,9
1,20,1,26,3,20,4,9
1,20,3,26,2,20,6,9
1,20,5,26,2,20,4,13
1,20,10,26,2,30,4,9
1,20,20,26,2,20,4,7
1,20,30,26,2,30,4,9
1,20,40,26,2,20,4,7
1,20,50,26,2,10,6,13
1,20,0,27,2,30,4,5
1,20,1,27,3,20,4,11
1,20,3,27,3,20,4,13
1,20,5,27,5,10,4,13
1,20,10,27,7,10,4,5
1,20,20,27,17,10,6,13
1,20,30,27,25,20,4,13
1,20,40,27,32,20,4,13
1,20,50,27,27,10,6,13
1,20,0,28,2,20,4,7
1,20,1,28,2,30,4,7
1,20,3,28,4,20,4,13
1,20,5,28,2,30,4,13
1,20,10,28,2,20,4,7
1,20,20,28,2,20,4,13
1,20,30,28,2,10,4,13
1,20,40,28,12,10,4,13
1,20,50,28,14,20,4,13
1,20,0,29,2,30,4,7
1,20,1,29,2,30,4,7
1,20,3,29,2,20,6,13
1,20,5,29,2,20,4,9
1,20,10,29,2,30,4,7
1,20,20,29,2,30,4,7
1,20,30,29,2,20,4,5
1,20,40,29,2,20,4,9
1,20,50,29,2,20,4,11
1,20,0,30,2,50,4,5
1,20,1,30,2,30,4,5
1,20,3,30,2,20,4,13
1,20,5,30,2,20,4,13
1,20,10,30,2,20,4,13
1,20,20,30,2,20,4,5
1,20,30,30,2,20,4,9
1,20,40,30,2,20,6,11
1,20,50,30,2,10,6,13
1,30,0,1,3,50,4,11
1,30,1,1,2,50,4,7
1,30,3,1,2,50,4,13
1,30,5,1,2,30,4,13
1,30,10,1,7,30,4,5
1,30,20,1,2,30,4,7
1,30,30,1,2,30,4,5
1,30,40,1,2,20,4,13
1,30,50,1,14,30,4,13
1,30,0,2,3,30,4,13
1,30,1,2,2,30,4,5
1,30,3,2,2,50,4,7
1,30,5,2,2,30,4,13
1,30,10,2,2,30,4,9
1,30,20,2,12,30,4,5
1,30,30,2,17,20,4,13
1,30,40,2,2,30,4,7
1,30,50,2,2,30,4,13
1,30,0,3,3,50,4,9
1,30,1,3,2,30,4,5
1,30,3,3,2,30,4,11
1,30,5,3,2,30,4,7
1,30,10,3,2,20,6,5
1,30,20,3,2,30,4,9
1,30,30,3,2,20,4,13
1,30,40,3,12,30,4,11
1,30,50,3,2,30,4,7
1,30,0,4,2,50,4,7
1,30,1,4,3,30,4,5
1,30,3,4,5,30,4,13
1,30,5,4,3,20,4,13
1,30,10,4,10,20,4,13
1,30,20,4,12,20,4,11
1,30,30,4,17,20,4,13
1,30,40,4,22,20,4,7
1,30,50,4,27,10,6,11
1,30,0,5,2,50,4,11
1,30,1,5,2,50,4,11
1,30,3,5,3,30,4,11
1,30,5,5,2,30,4,13
1,30,10,5,10,30,4,5
1,30,20,5,2,30,4,5
1,30,30,5,2,30,4,9
1,30,40,5,2,30,4,9
1,30,50,5,2,30,4,13
1,30,0,6,3,50,4,7
1,30,1,6,3,50,4,11
1,30,3,6,2,30,4,9
1,30,5,6,2,50,4,5
1,30,10,6,2,30,4,13
1,30,20,6,2,30,4,7
1,30,30,6,9,20,4,13
1,30,40,6,32,20,6,11
1,30,50,6,14,30,4,7
1,30,0,7,3,30,4,9
1,30,1,7,2,30,4,7
1,30,3,7,2,30,4,11
1,30,5,7,2,30,4,13
1,30,10,7,7,30,4,5
1,30,20,7,2,30,4,7
1,30,30,7,2,20,4,13
1,30,40,7,2,30,4,13
1,30,50,7,2,20,4,13
1,30,0,8,3,30,4,11
1,30,1,8,3,50,4,7
1,30,3,8,3,30,4,11
1,30,5,8,3,30,4,9
1,30,10,8,13,20,6,5
1,30,20,8,12,30,4,13
1,30,30,8,2,30,4,11
1,30,40,8,2,30,4,11
1,30,50,8,2,20,4,13
1,30,0,9,3,20,6,13
1,30,1,9,2,30,4,11
1,30,3,9,2,20,6,13
1,30,5,9,2,30,4,13
1,30,10,9,7,30,4,5
1,30,20,9,2,30,4,5
1,30,30,9,25,20,4,11
1,30,40,9,22,30,4,13
1,30,50,9,14,20,4,13
1,30,0,10,3,50,4,7
1,30,1,10,4,30,4,9
1,30,3,10,3,30,4,13
1,30,5,10,2,30,4,13
1,30,10,10,2,20,6,11
1,30,20,10,2,20,6,11
1,30,30,10,17,20,4,13
1,30,40,10,22,30,4,7
1,30,50,10,27,30,4,13
1,30,0,11,2,30,4,11
1,30,1,11,3,30,4,13
1,30,3,11,4,30,4,13
1,30,5,11,2,20,4,13
1,30,10,11,2,20,4,13
1,30,20,11,2,30,4,11
1,30,30,11,2,30,4,13
1,30,40,11,12,20,6,9
1,30,50,11,14,20,6,7
1,30,0,12,3,50,4,11
1,30,1,12,3,50,4,7
1,30,3,12,5,30,4,11
1,30,5,12,5,20,4,13
1,30,10,12,7,30,4,11
1,30,20,12,7,30,4,5
1,30,30,12,17,30,4,5
1,30,40,12,12,20,4,7
1,30,50,12,14,20,4,13
1,30,0,13,2,50,4,9
1,30,1,13,2,50,4,11
1,30,3,13,2,30,4,13
1,30,5,13,6,30,4,13
1,30,10,13,2,30,4,7
1,30,20,13,2,30,4,7
1,30,30,13,9,30,4,7
1,30,40,13,2,20,4,13
1,30,50,13,14,20,4,13
1,30,0,14,3,50,4,11
1,30,1,14,2,50,4,5
1,30,3,14,4,30,4,7
1,30,5,14,5,30,4,5
1,30,10,14,4,20,4,11
1,30,20,14,12,30,4,7
1,30,30,14,17,30,4,13
1,30,40,14,12,30,4,5
1,30,50,14,40,20,4,11
1,30,0,15,3,50,4,11
1,30,1,15,2,30,4,9
1,30,3,15,2,30,4,9
1,30,5,15,2,30,4,5
1,30,10,15,2,30,4,5
1,30,20,15,2,30,4,11
1,30,30,15,9,30,4,11
1,30,40,15,2,30,4,13
1,30,50,15,27,30,4,9
1,30,0,16,3,50,4,7
1,30,1,16,3,50,4,11
1,30,3,16,2,30,4,5
1,30,5,16,5,30,4,11
1,30,10,16,4,20,4,9
1,30,20,16,23,20,4,11
1,30,30,16,9,30,4,7
1,30,40,16,12,30,4,11
1,30,50,16,14,30,4,9
1,30,0,17,3,50,4,11
1,30,1,17,3,30,4,7
1,30,3,17,3,50,4,13
1,30,5,17,2,50,4,13
1,30,10,17,2,30,4,13
1,30,20,17,2,30,4,11
1,30,30,17,2,20,6,11
1,30,40,17,2,30,4,5
1,30,50,17,2,20,4,9
1,30,0,18,3,50,4,9
1,30,1,18,3,30,4,9
1,30,3,18,3,30,4,5
1,30,5,18,5,30,4,13
1,30,10,18,7,30,4,13
1,30,20,18,2,30,4,13
1,30,30,18,17,30,4,13
1,30,40,18,12,30,4,5
1,30,50,18,14,20,4,13
1,30,0,19,3,50,4,9
1,30,1,19,3,50,4,7
1,30,3,19,2,30,4,9
1,30,5,19,2,30,4,11
1,30,10,19,2,30,4,9
1,30,20,19,7,20,4,13
1,30,30,19,9,30,4,13
1,30,40,19,12,30,4,13
1,30,50,19,14,20,6,13
1,30,0,20,3,50,4,13
1,30,1,20,3,50,4,7
1,30,3,20,2,30,4,13
1,30,5,20,3,30,4,13
1,30,10,20,2,20,4,5
1,30,20,20,2,30,4,9
1,30,30,20,17,30,4,7
1,30,40,20,2,20,4,7
1,30,50,20,2,20,4,5
1,30,0,21,3,50,4,7
1,30,1,21,2,50,4,5
1,30,3,21,2,30,4,13
1,30,5,21,2,30,4,13
1,30,10,21,2,20,6,9
1,30,20,21,2,30,4,7
1,30,30,21,17,30,4,13
1,30,40,21,12,30,4,5
1,30,50,21,27,20,6,11
1,30,0,22,3,50,4,9
1,30,1,22,2,50,4,7
1,30,3,22,3,50,4,11
1,30,5,22,2,30,4,7
1,30,10,22,2,30,4,11
1,30,20,22,2,30,4,7
1,30,30,22,2,30,4,11
1,30,40,22,2,30,4,13
1,30,50,22,2,30,4,13
1,30,0,23,3,30,4,5
1,30,1,23,3,30,4,13
1,30,3,23,2,30,4,13
1,30,5,23,2,50,4,13
1,30,10,23,4,30,4,13
1,30,20,23,12,20,6,7
1,30,30,23,17,30,4,5
1,30,40,23,2,20,4,13
1,30,50,23,2,30,4,13
1,30,0,24,3,30,4,7
1,30,1,24,3,50,4,7
1,30,3,24,2,30,4,13
1,30,5,24,2,30,4,11
1,30,10,24,2,20,4,7
1,30,20,24,2,20,4,13
1,30,30,24,17,20,4,13
1,30,40,24,12,20,4,13
1,30,50,24,2,20,4,13
1,30,0,25,3,30,4,7
1,30,1,25,3,30,4,13
1,30,3,25,4,30,4,13
1,30,5,25,5,30,4,13
1,30,10,25,7,30,4,13
1,30,20,25,7,30,4,13
1,30,30,25,2,20,4,13
1,30,40,25,2,30,4,13
1,30,50,25,27,30,4,13
1,30,0,26,3,50,4,5
1,30,1,26,3,30,4,5
1,30,3,26,4,50,4,13
1,30,5,26,6,30,4,11
1,30,10,26,7,30,4,7
1,30,20,26,2,20,4,7
1,30,30,26,9,20,4,5
1,30,40,26,12,30,4,9
1,30,50,26,14,20,4,5
1,30,0,27,3,50,4,13
1,30,1,27,3,30,4,13
1,30,3,27,4,30,4,13
1,30,5,27,2,30,4,13
1,30,10,27,2,30,4,5
1,30,20,27,2,30,4,5
1,30,30,27,2,30,4,13
1,30,40,27,2,20,4,11
1,30,50,27,2,30,4,7
1,30,0,28,3,50,4,13
1,30,1,28,4,30,4,7
1,30,3,28,2,30,4,13
1,30,5,28,5,50,4,11
1,30,10,28,2,30,4,7
1,30,20,28,2,20,6,13
1,30,30,28,2,30,4,13
1,30,40,28,2,20,6,13
1,30,50,28,2,30,4,13
1,30,0,29,3,50,4,13
1,30,1,29,3,50,4,7
1,30,3,29,3,30,4,11
1,30,5,29,2,20,6,11
1,30,10,29,7,30,4,13
1,30,20,29,2,20,4,13
1,30,30,29,9,30,4,13
1,30,40,29,2,30,4,13
1,30,50,29,27,20,6,13
1,30,0,30,3,50,4,9
1,30,1,30,2,50,4,7
1,30,3,30,2,30,4,13
1,30,5,30,2,30,4,13
1,30,10,30,7,30,4,7
1,30,20,30,2,30,4,9
1,30,30,30,9,30,4,13
1,30,40,30,12,30,4,5
1,30,50,30,14,20,4,13
1,40,0,1,3,50,4,9
1,40,1,1,3,50,4,13
1,40,3,1,2,50,4,13
1,40,5,1,2,30,4,13
1,40,10,1,2,30,4,11
1,40,20,1,2,30,4,13
1,40,30,1,2,30,4,13
1,40,40,1,2,30,4,13
1,40,50,1,2,30,4,13
1,40,0,2,3,50,4,11
1,40,1,2,3,30,6,13
1,40,3,2,2,50,4,13
1,40,5,2,2,50,4,13
1,40,10,2,2,50,4,13
1,40,20,2,2,30,4,13
1,40,30,2,2,30,4,11
1,40,40,2,12,30,4,13
1,40,50,2,27,30,4,7
1,40,0,3,3,50,4,13
1,40,1,3,3,30,4,13
1,40,3,3,2,50,4,13
1,40,5,3,2,50,4,13
1,40,10,3,2,30,4,13
1,40,20,3,2,30,4,13
1,40,30,3,2,30,4,7
1,40,40,3,2,30,4,13
1,40,50,3,2,30,4,5
1,40,0,4,3,50,4,5
1,40,1,4,2,30,4,5
1,40,3,4,2,30,4,11
1,40,5,4,2,30,4,11
1,40,10,4,4,30,4,9
1,40,20,4,2,30,4,9
1,40,30,4,2,30,4,13
1,40,40,4,2,30,4,13
1,40,50,4,2,30,4,13
1,40,0,5,3,50,4,13
1,40,1,5,3,50,4,11
1,40,3,5,3,20,6,13
1,40,5,5,2,50,4,13
1,40,10,5,13,30,4,13
1,40,20,5,17,30,4,13
1,40,30,5,2,30,4,13
1,40,40,5,22,30,4,13
1,40,50,5,27,30,4,13
1,40,0,6,3,50,4,9
1,40,1,6,3,50,4,11
1,40,3,6,6,50,4,11
1,40,5,6,5,50,4,13
1,40,10,6,7,50,4,9
1,40,20,6,17,30,4,13
1,40,30,6,2,30,4,13
1,40,40,6,22,30,4,5
1,40,50,6,27,30,4,13
1,40,0,7,3,50,4,13
1,40,1,7,3,50,4,9
1,40,3,7,4,50,4,9
1,40,5,7,5,30,4,13
1,40,10,7,7,30,4,7
1,40,20,7,2,30,4,7
1,40,30,7,2,30,4,5
1,40,40,7,2,30,4,13
1,40,50,7,2,30,4,13
1,40,0,8,3,50,4,13
1,40,1,8,3,50,4,7
1,40,3,8,3,30,4,13
1,40,5,8,6,30,4,13
1,40,10,8,7,30,4,11
1,40,20,8,2,20,4,7
1,40,30,8,25,30,4,13
1,40,40,8,2,30,4,13
1,40,50,8,2,30,4,5
1,40,0,9,3,50,4,13
1,40,1,9,3,30,4,7
1,40,3,9,2,50,4,13
1,40,5,9,2,30,4,13
1,40,10,9,2,30,4,7
1,40,20,9,2,30,4,7
1,40,30,9,2,30,4,13
1,40,40,9,12,30,4,9
1,40,50,9,2,30,4,13
1,40,0,10,3,50,4,13
1,40,1,10,2,50,4,13
1,40,3,10,2,20,6,13
1,40,5,10,2,50,4,13
1,40,10,10,2,30,4,13
1,40,20,10,17,30,4,9
1,40,30,10,9,20,6,13
1,40,40,10,12,30,4,9
1,40,50,10,2,30,4,13
1,40,0,11,3,50,4,13
1,40,1,11,3,30,4,11
1,40,3,11,2,30,4,9
1,40,5,11,5,30,4,13
1,40,10,11,2,20,6,5
1,40,20,11,12,30,4,13
1,40,30,11,17,30,4,11
1,40,40,11,12,20,6,7
1,40,50,11,14,30,4,7
1,40,0,12,3,50,4,13
1,40,1,12,3,50,4,11
1,40,3,12,2,50,4,11
1,40,5,12,2,50,4,13
1,40,10,12,2,30,4,7
1,40,20,12,12,30,4,7
1,40,30,12,9,30,4,7
1,40,40,12,2,30,4,5
1,40,50,12,27,50,4,7
1,40,0,13,3,50,4,13
1,40,1,13,3,50,4,13
1,40,3,13,2,30,4,13
1,40,5,13,2,30,4,13
1,40,10,13,2,30,4,13
1,40,20,13,7,30,4,13
1,40,30,13,17,30,4,7
1,40,40,13,2,30,4,11
1,40,50,13,2,20,6,11
1,40,0,14,3,50,4,11
1,40,1,14,3,30,4,13
1,40,3,14,3,50,4,11
1,40,5,14,3,50,4,13
1,40,10,14,2,50,4,13
1,40,20,14,7,30,4,13
1,40,30,14,2,20,6,13
1,40,40,14,12,30,4,13
1,40,50,14,53,20,6,11
1,40,0,15,2,50,4,7
1,40,1,15,2,50,4,7
1,40,3,15,2,50,4,11
1,40,5,15,3,30,4,7
1,40,10,15,2,30,4,9
1,40,20,15,12,30,4,5
1,40,30,15,9,30,4,13
1,40,40,15,12,30,4,9
1,40,50,15,14,30,4,13
1,40,0,16,3,50,4,13
1,40,1,16,3,50,4,5
1,40,3,16,6,50,4,13
1,40,5,16,3,30,6,13
1,40,10,16,2,30,4,13
1,40,20,16,2,50,4,11
1,40,30,16,2,30,4,7
1,40,40,16,2,30,4,7
1,40,50,16,2,30,4,13
1,40,0,17,3,50,4,7
1,40,1,17,3,50,4,5
1,40,3,17,2,30,4,11
1,40,5,17,2,30,4,13
1,40,10,17,2,30,4,13
1,40,20,17,7,30,4,5
1,40,30,17,9,30,4,11
1,40,40,17,2,30,4,7
1,40,50,17,2,30,4,5
1,40,0,18,3,50,4,13
1,40,1,18,3,50,4,13
1,40,3,18,2,50,4,13
1,40,5,18,5,50,4,13
1,40,10,18,2,30,4,13
1,40,20,18,2,30,4,7
1,40,30,18,2,30,4,11
1,40,40,18,2,30,4,9
1,40,50,18,14,30,4,13
1,40,0,19,3,50,4,11
1,40,1,19,3,50,4,5
1,40,3,19,2,50,4,13
1,40,5,19,2,50,4,13
1,40,10,19,7,30,4,9
1,40,20,19,2,30,4,5
1,40,30,19,2,30,4,7
1,40,40,19,2,30,4,7
1,40,50,19,2,30,4,11
1,40,0,20,2,50,4,13
1,40,1,20,2,50,4,13
1,40,3,20,2,50,4,11
1,40,5,20,2,50,4,13
1,40,10,20,7,30,4,13
1,40,20,20,2,30,4,7
1,40,30,20,2,30,4,13
1,40,40,20,12,30,4,9
1,40,50,20,14,30,4,7
1,40,0,21,2,50,4,13
1,40,1,21,3,50,4,11
1,40,3,21,4,30,4,13
1,40,5,21,5,30,4,13
1,40,10,21,4,30,4,13
1,40,20,21,7,30,4,11
1,40,30,21,9,30,4,13
1,40,40,21,12,30,4,5
1,40,50,21,2,30,4,5
1,40,0,22,2,50,4,9
1,40,1,22,3,50,4,13
1,40,3,22,2,30,4,7
1,40,5,22,2,30,4,7
1,40,10,22,2,50,4,9
1,40,20,22,2,30,4,7
1,40,30,22,2,30,4,11
1,40,40,22,2,20,6,9
1,40,50,22,14,20,6,5
1,40,0,23,3,50,4,13
1,40,1,23,3,50,4,11
1,40,3,23,2,50,4,9
1,40,5,23,2,50,4,13
1,40,10,23,2,30,4,11
1,40,20,23,2,30,4,13
1,40,30,23,2,30,4,13
1,40,40,23,2,30,4,13
1,40,50,23,14,30,4,13
1,40,0,24,2,50,4,13
1,40,1,24,3,30,4,13
1,40,3,24,3,50,4,7
1,40,5,24,5,30,4,9
1,40,10,24,4,30,4,7
1,40,20,24,17,30,4,13
1,40,30,24,9,20,4,9
1,40,40,24,32,20,4,5
1,40,50,24,2,20,4,5
1,40,0,25,3,50,4,13
1,40,1,25,3,50,4,13
1,40,3,25,3,50,4,7
1,40,5,25,3,50,4,13
1,40,10,25,10,30,4,11
1,40,20,25,7,30,4,11
1,40,30,25,2,20,6,7
1,40,40,25,12,30,4,13
1,40,50,25,14,30,4,7
1,40,0,26,3,50,4,13
1,40,1,26,3,50,4,9
1,40,3,26,5,20,6,13
1,40,5,26,5,30,4,13
1,40,10,26,4,30,4,5
1,40,20,26,7,30,4,13
1,40,30,26,17,30,4,7
1,40,40,26,2,30,4,13
1,40,50,26,27,30,4,9
1,40,0,27,2,50,4,9
1,40,1,27,2,50,4,11
1,40,3,27,4,50,4,9
1,40,5,27,2,50,4,5
1,40,10,27,13,30,4,5
1,40,20,27,7,30,4,9
1,40,30,27,2,30,4,5
1,40,40,27,22,30,4,7
1,40,50,27,2,30,4,9
1,40,0,28,3,50,4,13
1,40,1,28,3,30,4,11
1,40,3,28,2,50,4,9
1,40,5,28,2,50,4,13
1,40,10,28,4,30,4,13
1,40,20,28,2,30,4,11
1,40,30,28,9,30,4,13
1,40,40,28,2,30,4,9
1,40,50,28,2,30,4,5
1,40,0,29,3,50,4,13
1,40,1,29,3,30,4,11
1,40,3,29,4,30,4,9
1,40,5,29,6,50,4,13
1,40,10,29,7,30,4,11
1,40,20,29,7,30,4,13
1,40,30,29,9,30,4,5
1,40,40,29,12,30,4,13
1,40,50,29,14,30,4,13
1,40,0,30,3,50,4,7
1,40,1,30,4,50,4,11
1,40,3,30,5,30,4,7
1,40,5,30,3,30,4,9
1,40,10,30,7,30,4,7
1,40,20,30,17,30,4,13
1,40,30,30,9,30,4,13
1,40,40,30,22,30,4,13
1,40,50,30,27,30,4,13
1,50,0,1,3,50,4,13
1,50,1,1,4,50,4,13
1,50,3,1,2,50,4,13
1,50,5,1,3,50,4,11
1,50,10,1,2,50,4,13
1,50,20,1,12,30,4,7
1,50,30,1,17,30,4,5
1,50,40,1,2,30,4,5
1,50,50,1,2,30,4,9
1,50,0,2,2,50,4,13
1,50,1,2,3,50,4,13
1,50,3,2,4,50,4,9
1,50,5,2,5,50,4,11
1,50,10,2,7,50,4,13
1,50,20,2,12,30,4,9
1,50,30,2,2,30,4,9
1,50,40,2,2,30,4,11
1,50,50,2,2,30,4,13
1,50,0,3,3,50,4,13
1,50,1,3,3,50,4,11
1,50,3,3,2,50,4,13
1,50,5,3,2,50,4,13
1,50,10,3,7,50,4,9
1,50,20,3,2,50,4,11
1,50,30,3,9,30,4,7
1,50,40,3,2,30,4,9
1,50,50,3,27,30,4,9
1,50,0,4,3,50,4,13
1,50,1,4,2,50,4,13
1,50,3,4,2,30,4,13
1,50,5,4,3,50,4,13
1,50,10,4,2,30,4,13
1,50,20,4,7,30,4,13
1,50,30,4,9,30,4,13
1,50,40,4,22,30,4,9
1,50,50,4,14,30,4,13
1,50,0,5,2,50,4,13
1,50,1,5,3,50,4,13
1,50,3,5,4,50,4,9
1,50,5,5,2,50,4,13
1,50,10,5,2,50,4,13
1,50,20,5,7,50,4,13
1,50,30,5,2,30,4,13
1,50,40,5,2,30,4,13
1,50,50,5,27,30,4,13
1,50,0,6,3,50,4,11
1,50,1,6,3,30,4,9
1,50,3,6,5,50,4,7
1,50,5,6,8,50,4,7
1,50,10,6,10,50,4,7
1,50,20,6,17,50,4,11
1,50,30,6,33,50,4,7
1,50,40,6,22,30,4,5
1,50,50,6,27,30,4,9
1,50,0,7,3,50,4,5
1,50,1,7,3,50,4,13
1,50,3,7,5,50,4,9
1,50,5,7,5,50,4,13
1,50,10,7,2,50,4,7
1,50,20,7,12,30,4,7
1,50,30,7,33,30,4,9
1,50,40,7,12,30,4,7
1,50,50,7,2,30,4,13
1,50,0,8,3,50,4,13
1,50,1,8,3,50,4,9
1,50,3,8,2,50,4,9
1,50,5,8,6,50,4,13
1,50,10,8,10,50,4,13
1,50,20,8,7,30,4,11
1,50,30,8,9,50,4,13
1,50,40,8,22,30,4,13
1,50,50,8,27,30,4,13
1,50,0,9,3,50,4,5
1,50,1,9,3,50,4,13
1,50,3,9,5,50,4,13
1,50,5,9,5,50,4,13
1,50,10,9,7,50,4,13
1,50,20,9,7,50,4,9
1,50,30,9,2,30,4,7
1,50,40,9,22,20,6,7
1,50,50,9,14,30,4,13
1,50,0,10,2,50,4,13
1,50,1,10,3,50,4,11
1,50,3,10,2,50,4,7
1,50,5,10,2,50,4,11
1,50,10,10,2,50,4,13
1,50,20,10,2,50,4,11
1,50,30,10,2,50,4,9
1,50,40,10,2,50,4,13
1,50,50,10,14,30,4,13
1,50,0,11,3,50,4,11
1,50,1,11,3,50,4,7
1,50,3,11,3,50,4,13
1,50,5,11,2,50,4,13
1,50,10,11,7,50,4,13
1,50,20,11,12,50,4,9
1,50,30,11,17,50,4,9
1,50,40,11,32,30,4,13
1,50,50,11,27,30,4,13
1,50,0,12,3,30,4,13
1,50,1,12,4,50,4,13
1,50,3,12,4,50,4,13
1,50,5,12,5,50,4,13
1,50,10,12,10,30,4,9
1,50,20,12,12,30,4,5
1,50,30,12,2,30,4,13
1,50,40,12,2,30,4,9
1,50,50,12,2,30,4,13
1,50,0,13,3,50,4,13
1,50,1,13,3,50,4,9
1,50,3,13,4,50,4,13
1,50,5,13,5,50,4,13
1,50,10,13,10,50,4,9
1,50,20,13,7,50,4,13
1,50,30,13,17,30,4,13
1,50,40,13,2,30,4,7
1,50,50,13,2,50,4,7
1,50,0,14,3,50,4,11
1,50,1,14,3,50,4,7
1,50,3,14,4,50,4,7
1,50,5,14,6,50,4,13
1,50,10,14,10,30,4,5
1,50,20,14,23,30,4,9
1,50,30,14,17,30,4,13
1,50,40,14,32,50,4,13
1,50,50,14,27,30,4,13
1,50,0,15,2,50,4,13
1,50,1,15,3,50,4,13
1,50,3,15,4,50,4,13
1,50,5,15,3,50,4,11
1,50,10,15,2,30,4,13
1,50,20,15,17,30,4,9
1,50,30,15,9,30,4,7
1,50,40,15,2,30,4,13
1,50,50,15,14,50,4,13
1,50,0,16,3,50,4,11
1,50,1,16,2,50,4,13
1,50,3,16,2,50,4,11
1,50,5,16,2,50,4,11
1,50,10,16,10,50,4,11
1,50,20,16,2,50,4,9
1,50,30,16,17,50,4,9
1,50,40,16,32,30,4,13
1,50,50,16,2,30,4,13
1,50,0,17,2,50,4,13
1,50,1,17,3,50,4,13
1,50,3,17,4,50,4,11
1,50,5,17,5,50,4,13
1,50,10,17,7,50,4,13
1,50,20,17,23,30,4,13
1,50,30,17,17,30,4,13
1,50,40,17,22,30,4,13
1,50,50,17,27,20,6,13
1,50,0,18,3,50,4,13
1,50,1,18,3,50,4,13
1,50,3,18,2,50,4,13
1,50,5,18,2,50,4,11
1,50,10,18,2,50,4,9
1,50,20,18,2,30,4,13
1,50,30,18,17,30,4,13
1,50,40,18,22,30,4,13
1,50,50,18,40,30,4,13
1,50,0,19,2,50,4,13
1,50,1,19,2,50,4,13
1,50,3,19,2,50,4,13
1,50,5,19,2,50,4,9
1,50,10,19,2,50,4,9
1,50,20,19,7,50,4,5
1,50,30,19,9,30,4,13
1,50,40,19,2,30,4,7
1,50,50,19,2,50,4,9
1,50,0,20,3,50,4,13
1,50,1,20,3,50,4,13
1,50,3,20,2,50,4,9
1,50,5,20,5,50,4,5
1,50,10,20,7,50,4,5
1,50,20,20,12,30,4,9
1,50,30,20,17,50,4,13
1,50,40,20,12,30,4,5
1,50,50,20,14,30,4,11
1,50,0,21,3,50,4,13
1,50,1,21,3,50,4,13
1,50,3,21,2,50,4,13
1,50,5,21,2,50,4,13
1,50,10,21,4,30,4,11
1,50,20,21,7,30,4,11
1,50,30,21,9,50,4,13
1,50,40,21,12,30,4,13
1,50,50,21,14,30,4,13
1,50,0,22,3,50,4,13
1,50,1,22,3,50,4,13
1,50,3,22,2,50,4,13
1,50,5,22,2,50,4,13
1,50,10,22,2,50,4,13
1,50,20,22,2,30,4,9
1,50,30,22,2,30,4,13
1,50,40,22,12,30,4,13
1,50,50,22,2,30,4,13
1,50,0,23,2,50,4,13
1,50,1,23,3,50,4,7
1,50,3,23,3,50,4,9
1,50,5,23,2,30,4,7
1,50,10,23,7,50,4,9
1,50,20,23,2,50,4,7
1,50,30,23,2,30,4,9
1,50,40,23,12,30,4,7
1,50,50,23,2,30,4,13
1,50,0,24,3,50,4,7
1,50,1,24,3,50,4,11
1,50,3,24,2,50,4,9
1,50,5,24,2,50,4,9
1,50,10,24,7,50,4,7
1,50,20,24,7,50,4,7
1,50,30,24,2,30,4,7
1,50,40,24,2,30,4,5
1,50,50,24,27,30,4,5
1,50,0,25,3,50,4,13
1,50,1,25,3,50,4,13
1,50,3,25,5,50,4,13
1,50,5,25,3,50,4,13
1,50,10,25,2,50,4,13
1,50,20,25,12,50,4,13
1,50,30,25,9,30,4,5
1,50,40,25,12,30,4,7
1,50,50,25,27,30,4,11
1,50,0,26,3,50,4,13
1,50,1,26,3,30,4,9
1,50,3,26,4,50,4,13
1,50,5,26,5,30,4,7
1,50,10,26,10,30,4,7
